┌──(soros🏹WorkStation)-[~/homeworks/IDD - homework1]
└─$  /usr/bin/env /usr/lib/jvm/java-11-openjdk-amd64/bin/java -agentlib:jdwp=transport=dt_socket,server=n,suspend=y,address=localhost:39505 -Dfile.encoding=UTF-8 @/tmp/cp_6oob5xvcspsj6vhkveyycfbci.argfile utility.Stats 

===== Distribuzione valori distinti =====
1 colonne hanno 3084 valori distinti.
1 colonne hanno 1037 valori distinti.
1 colonne hanno 1042 valori distinti.
1 colonne hanno 1045 valori distinti.
1 colonne hanno 1048 valori distinti.
1 colonne hanno 1051 valori distinti.
1 colonne hanno 1062 valori distinti.
1 colonne hanno 1068 valori distinti.
1 colonne hanno 1084 valori distinti.
1 colonne hanno 1089 valori distinti.
1 colonne hanno 1090 valori distinti.
1 colonne hanno 1093 valori distinti.
1 colonne hanno 3142 valori distinti.
1 colonne hanno 1101 valori distinti.
1 colonne hanno 1104 valori distinti.
1 colonne hanno 1112 valori distinti.
1 colonne hanno 1113 valori distinti.
1 colonne hanno 1120 valori distinti.
1 colonne hanno 1124 valori distinti.
1 colonne hanno 1181 valori distinti.
1 colonne hanno 1195 valori distinti.
1 colonne hanno 3258 valori distinti.
1 colonne hanno 1216 valori distinti.
1 colonne hanno 1227 valori distinti.
1 colonne hanno 1234 valori distinti.
1 colonne hanno 1237 valori distinti.
1 colonne hanno 1248 valori distinti.
1 colonne hanno 1253 valori distinti.
1 colonne hanno 1268 valori distinti.
1 colonne hanno 1276 valori distinti.
1 colonne hanno 1277 valori distinti.
1 colonne hanno 1297 valori distinti.
1 colonne hanno 1308 valori distinti.
1 colonne hanno 1335 valori distinti.
1 colonne hanno 1337 valori distinti.
1 colonne hanno 1344 valori distinti.
1 colonne hanno 1368 valori distinti.
2 colonne hanno 1376 valori distinti.
1 colonne hanno 1378 valori distinti.
1 colonne hanno 5488 valori distinti.
1 colonne hanno 1419 valori distinti.
1 colonne hanno 1444 valori distinti.
1 colonne hanno 1445 valori distinti.
1 colonne hanno 1483 valori distinti.
1 colonne hanno 1493 valori distinti.
1 colonne hanno 1497 valori distinti.
1 colonne hanno 1501 valori distinti.
1 colonne hanno 1507 valori distinti.
1 colonne hanno 1524 valori distinti.
1 colonne hanno 1542 valori distinti.
1 colonne hanno 1588 valori distinti.
1 colonne hanno 1601 valori distinti.
1 colonne hanno 1622 valori distinti.
1 colonne hanno 5747 valori distinti.
1 colonne hanno 1651 valori distinti.
1 colonne hanno 1690 valori distinti.
1 colonne hanno 1734 valori distinti.
1 colonne hanno 1762 valori distinti.
1 colonne hanno 1766 valori distinti.
1 colonne hanno 1779 valori distinti.
1 colonne hanno 3836 valori distinti.
1 colonne hanno 1798 valori distinti.
1 colonne hanno 1800 valori distinti.
1 colonne hanno 1813 valori distinti.
1 colonne hanno 1821 valori distinti.
1 colonne hanno 1877 valori distinti.
1 colonne hanno 5992 valori distinti.
1 colonne hanno 1977 valori distinti.
1 colonne hanno 2033 valori distinti.
1 colonne hanno 2046 valori distinti.
